0, 995, 1000, 0
20, 4, 1000, 0
41, 991, 1000, 0
62, 980, 1000, 0
83, 0, 1000, 0
104, 995, 1000, 0
125, 0, 1000, 0
146, 995, 1000, 0
167, 990, 1000, 0
188, 0, 1000, 0
209, 995, 1000, 0
230, 0, 1000, 0
251, 154, 1000, 0
272, 994, 1000, 0
293, 0, 1000, 0
315, 995, 1000, 0
335, 0, 1000, 0
357, 994, 1000, 0
377, 991, 1000, 0
399, 0, 1000, 0
419, 995, 1000, 0
441, 4, 1000, 0
461, 990, 1000, 0
481, 995, 1000, 0
501, 0, 1000, 0
521, 995, 1000, 0
541, 0, 1000, 0
561, 0, 1000, 0
581, 995, 1000, 0
601, 0, 1000, 0
621, 995, 1000, 0
641, 920, 1000, 0
662, 0, 1000, 0
683, 994, 1000, 0
704, 1, 1000, 0
724, 994, 1000, 0
746, 993, 1000, 0
766, 0, 1000, 0
786, 995, 1000, 0
806, 0, 1000, 0
826, 80, 1000, 0
846, 995, 1000, 0
866, 0, 1000, 0
886, 995, 1000, 0
906, 55, 1000, 0
927, 0, 1000, 0
946, 995, 1000, 0
967, 0, 1000, 0
986, 989, 1000, 0
1007, 995, 1000, 0
1028, 0, 1000, 0
1049, 995, 1000, 0
1070, 0, 1000, 0
1091, 66, 1000, 0
1112, 995, 1000, 0
1133, 0, 1000, 0
1155, 995, 1000, 0
1175, 0, 1000, 0
1197, 653, 1000, 0
1217, 995, 1000, 0
1239, 0, 1000, 0
1259, 995, 1000, 0
1281, 0, 1000, 0
1302, 260, 1000, 0
1323, 995, 1000, 0
1344, 0, 1000, 0
1364, 995, 1000, 0
1384, 0, 1000, 0
1404, 121, 1000, 0
1424, 995, 1000, 0
1445, 0, 1000, 0
1464, 995, 1000, 0
1485, 52, 1000, 0
1506, 0, 1000, 0
1527, 995, 1000, 0
1548, 0, 1000, 0
1569, 995, 1000, 0
1591, 499, 1000, 0
1611, 0, 1000, 0
1631, 995, 1000, 0
1651, 0, 1000, 0
1671, 984, 1000, 0
1691, 993, 1000, 0
1711, 0, 1000, 0
1732, 995, 1000, 0
1753, 0, 1000, 0
1774, 131, 1000, 0
1795, 995, 1000, 0
1816, 0, 1000, 0
1837, 995, 1000, 0
1858, 0, 1000, 0
1880, 19, 1000, 0
1900, 995, 1000, 0
1920, 0, 1000, 0
1940, 992, 1000, 0
1961, 7, 1000, 0
1982, 0, 1000, 0
2003, 995, 1000, 0
2025, 0, 1000, 0
2045, 995, 1000, 0
2067, 0, 1000, 0
2087, 0, 1000, 0
2107, 995, 1000, 0
2127, 0, 1000, 0
2147, 990, 1000, 0
2168, 981, 1000, 0
2187, 0, 1000, 0
2208, 995, 1000, 0
2229, 0, 1000, 0
2250, 989, 1000, 0
2271, 995, 1000, 0
2292, 1, 1000, 0
2313, 995, 1000, 0
2334, 0, 1000, 0
2356, 59, 1000, 0
2376, 995, 1000, 0
2396, 0, 1000, 0
2416, 995, 1000, 0
2436, 5, 1000, 0
2456, 1, 1000, 0
2476, 995, 1000, 0
2497, 0, 1000, 0
2518, 995, 1000, 0
2539, 11, 1000, 0
2560, 0, 1000, 0
2581, 995, 1000, 0
2601, 0, 1000, 0
2621, 995, 1000, 0
2642, 939, 1000, 0
2661, 0, 1000, 0
2682, 995, 1000, 0
2703, 0, 1000, 0
2724, 777, 1000, 0
2745, 994, 1000, 0
2766, 0, 1000, 0
2788, 995, 1000, 0
2808, 0, 1000, 0
2830, 483, 1000, 0
2850, 994, 1000, 0
2870, 0, 1000, 0
2890, 995, 1000, 0
2910, 2, 1000, 0
2931, 0, 1000, 0
2950, 995, 1000, 0
2971, 0, 1000, 0
2992, 995, 1000, 0
3013, 60, 1000, 0
3034, 0, 1000, 0
3055, 995, 1000, 0
3077, 0, 1000, 0
3097, 995, 1000, 0
3119, 254, 1000, 0
3139, 4, 1000, 0
3159, 995, 1000, 0
3179, 0, 1000, 0
3201, 149, 1000, 0
3222, 994, 1000, 0
3243, 0, 1000, 0
3264, 995, 1000, 0
3284, 0, 1000, 0
3304, 598, 1000, 0
3324, 995, 1000, 0
3344, 0, 1000, 0
3365, 995, 1000, 0
3384, 2, 1000, 0
3405, 0, 1000, 0
3426, 995, 1000, 0
3447, 0, 1000, 0
3468, 995, 1000, 0
3489, 1, 1000, 0
3510, 0, 1000, 0
3531, 994, 1000, 0
3553, 0, 1000, 0
3573, 995, 1000, 0
3595, 2, 1000, 0
3615, 0, 1000, 0
3635, 995, 1000, 0
3655, 0, 1000, 0
3675, 994, 1000, 0
3696, 993, 1000, 0
3715, 0, 1000, 0
3736, 995, 1000, 0
3757, 0, 1000, 0
3778, 982, 1000, 0
3799, 993, 1000, 0
3820, 0, 1000, 0
3842, 994, 1000, 0
3862, 0, 1000, 0
3884, 986, 1000, 0
3904, 994, 1000, 0
3926, 0, 1000, 0
3946, 995, 1000, 0
3968, 0, 1000, 0
3988, 727, 1000, 0
4009, 994, 1000, 0
4031, 0, 1000, 0
4051, 995, 1000, 0
4071, 0, 1000, 0
4091, 15, 1000, 0
4111, 995, 1000, 0
4131, 4, 1000, 0
4151, 995, 1000, 0
4172, 339, 1000, 0
4193, 0, 1000, 0
4214, 995, 1000, 0
4235, 0, 1000, 0
4256, 995, 1000, 0
4277, 59, 1000, 0
4298, 0, 1000, 0
4320, 995, 1000, 0
4340, 0, 1000, 0
4360, 995, 1000, 0
4380, 991, 1000, 0
4400, 0, 1000, 0
4420, 995, 1000, 0
4440, 0, 1000, 0
4461, 0, 1000, 0
4482, 995, 1000, 0
4503, 0, 1000, 0
4524, 995, 1000, 0
4545, 0, 1000, 0
4566, 10, 1000, 0
4587, 995, 1000, 0
4609, 0, 1000, 0
4629, 995, 1000, 0
4651, 0, 1000, 0
4671, 37, 1000, 0
4692, 995, 1000, 0
4713, 0, 1000, 0
4734, 995, 1000, 0
4755, 0, 1000, 0
4776, 89, 1000, 0
4798, 995, 1000, 0
4818, 0, 1000, 0
4840, 995, 1000, 0
4860, 0, 1000, 0
4880, 1, 1000, 0
4900, 995, 1000, 0
4920, 0, 1000, 0
4941, 995, 1000, 0
4960, 994, 1000, 0
4981, 0, 1000, 0
5002, 995, 1000, 0
5023, 0, 1000, 0
5044, 995, 1000, 0
5065, 560, 1000, 0
5087, 0, 1000, 0
5107, 995, 1000, 0
5129, 0, 1000, 0
5149, 995, 1000, 0
5169, 994, 1000, 0
5189, 0, 1000, 0
5209, 995, 1000, 0
5230, 1, 1000, 0
5251, 15, 1000, 0
5272, 995, 1000, 0
5293, 0, 1000, 0
5314, 995, 1000, 0
5335, 0, 1000, 0
5356, 13, 1000, 0
5378, 995, 1000, 0
5398, 3, 1000, 0
5420, 995, 1000, 0
5440, 0, 1000, 0
5462, 62, 1000, 0
5482, 995, 1000, 0
5504, 0, 1000, 0
5524, 995, 1000, 0
5545, 0, 1000, 0
5567, 114, 1000, 0
5587, 995, 1000, 0
5607, 0, 1000, 0
5627, 995, 1000, 0
5647, 245, 1000, 0
5668, 0, 1000, 0
5687, 995, 1000, 0
5708, 0, 1000, 0
5729, 150, 1000, 0
5750, 994, 1000, 0
5771, 0, 1000, 0
5792, 995, 1000, 0
5814, 0, 1000, 0
5834, 994, 1000, 0
5856, 992, 1000, 0
5876, 0, 1000, 0
5896, 995, 1000, 0
5916, 0, 1000, 0
5936, 36, 1000, 0
5957, 995, 1000, 0
5976, 0, 1000, 0
5997, 995, 1000, 0
6018, 4, 1000, 0
6039, 0, 1000, 0
6060, 995, 1000, 0
6081, 0, 1000, 0
6102, 995, 1000, 0
6123, 7, 1000, 0
6145, 0, 1000, 0
6165, 995, 1000, 0
6187, 0, 1000, 0
6207, 995, 1000, 0
6228, 6, 1000, 0
6249, 0, 1000, 0
6270, 995, 1000, 0
6291, 0, 1000, 0
6312, 995, 1000, 0
6334, 1, 1000, 0
6354, 0, 1000, 0
6376, 995, 1000, 0
6396, 1, 1000, 0
6416, 995, 1000, 0
6436, 38, 1000, 0
6456, 1, 1000, 0
6477, 995, 1000, 0
6496, 0, 1000, 0
6517, 751, 1000, 1
6538, 2, 1000, 1
6559, 995, 1000, 1
6580, 0, 1000, 1
6601, 995, 1000, 1
6623, 627, 1000, 1
6643, 0, 1000, 1
6665, 995, 1000, 1
6685, 0, 1000, 1
6705, 948, 1000, 1
6725, 993, 1000, 1
6745, 0, 1000, 1
6766, 995, 1000, 1
6785, 0, 1000, 1
6806, 3, 1000, 1
6827, 995, 1000, 1
6848, 0, 1000, 1
6868, 994, 1000, 1
6888, 3, 1000, 1
6908, 0, 1000, 1
6928, 995, 1000, 1
6949, 2, 1000, 1
6970, 995, 1000, 1
6991, 773, 1000, 1
7012, 0, 1000, 1
7033, 995, 1000, 1
7054, 0, 1000, 1
7075, 995, 1000, 1
7097, 100, 1000, 1
7117, 0, 1000, 1
7137, 995, 1000, 1
7157, 0, 1000, 1
7177, 788, 1000, 1
7197, 995, 1000, 1
7217, 0, 1000, 1
7238, 995, 1000, 1
7259, 0, 1000, 1
7280, 38, 1000, 1
7301, 985, 1000, 1
7322, 0, 1000, 1
7343, 995, 1000, 1
7364, 0, 1000, 1
7386, 2, 1000, 1
7406, 995, 1000, 1
7428, 0, 1000, 1
7448, 995, 1000, 1
7468, 48, 1000, 1
7488, 1, 1000, 1
7510, 995, 1000, 1
7531, 0, 1000, 1
7552, 995, 1000, 1
7573, 21, 1000, 1
7593, 0, 1000, 1
7613, 995, 1000, 1
7633, 0, 1000, 1
7653, 995, 1000, 1
7674, 989, 1000, 1
7693, 1, 1000, 1
7714, 995, 1000, 1
7735, 0, 1000, 1
7756, 241, 1000, 1
7777, 995, 1000, 1
7798, 1, 1000, 1
7819, 995, 1000, 1
7840, 0, 1000, 1
7862, 208, 1000, 1
7882, 994, 1000, 1
7902, 0, 1000, 1
7922, 995, 1000, 1
7942, 20, 1000, 1
7963, 0, 1000, 1
7982, 995, 1000, 1
8003, 1, 1000, 1
8024, 995, 1000, 1
