0, 15, 2000, 0
20, 374, 2000, 0
41, 995, 2000, 0
62, 995, 2000, 0
83, 57, 2000, 0
104, 34, 2000, 0
124, 37, 2000, 0
146, 995, 2000, 0
166, 995, 2000, 0
188, 20, 2000, 0
208, 18, 2000, 0
230, 24, 2000, 0
250, 995, 2000, 0
272, 995, 2000, 0
292, 10, 2000, 0
314, 11, 2000, 0
334, 51, 2000, 0
356, 995, 2000, 0
376, 995, 2000, 0
398, 6, 2000, 0
418, 6, 2000, 0
440, 13, 2000, 0
460, 995, 2000, 0
481, 995, 2000, 0
502, 3, 2000, 0
523, 6, 2000, 0
544, 75, 2000, 0
565, 995, 2000, 0
586, 995, 2000, 0
607, 5, 2000, 0
628, 5, 2000, 0
649, 38, 2000, 0
670, 995, 2000, 0
691, 995, 2000, 0
712, 9, 2000, 0
733, 10, 2000, 0
754, 135, 2000, 0
775, 995, 2000, 0
795, 995, 2000, 0
817, 16, 2000, 0
837, 14, 2000, 0
859, 64, 2000, 0
879, 995, 2000, 0
901, 995, 2000, 0
921, 61, 2000, 0
943, 36, 2000, 0
963, 41, 2000, 0
985, 995, 2000, 0
1005, 995, 2000, 0
1027, 25, 2000, 0
1047, 17, 2000, 0
1069, 15, 2000, 0
1089, 995, 2000, 0
1111, 995, 2000, 0
1131, 10, 2000, 0
1153, 10, 2000, 0
1173, 23, 2000, 0
1195, 995, 2000, 0
1215, 995, 2000, 0
1236, 6, 2000, 0
1257, 5, 2000, 0
1278, 14, 2000, 0
1299, 995, 2000, 0
1320, 995, 2000, 0
1341, 3, 2000, 0
1362, 5, 2000, 0
1383, 46, 2000, 0
1404, 995, 2000, 0
1425, 995, 2000, 0
1446, 5, 2000, 0
1467, 4, 2000, 0
1488, 24, 2000, 0
1509, 995, 2000, 0
1530, 994, 2000, 0
1551, 9, 2000, 0
1572, 9, 2000, 0
1593, 87, 2000, 0
1614, 995, 2000, 0
1635, 995, 2000, 0
1656, 15, 2000, 0
1677, 17, 2000, 0
1698, 140, 2000, 0
1719, 995, 2000, 0
1740, 995, 2000, 0
1762, 86, 2000, 0
1782, 37, 2000, 0
1804, 20, 2000, 0
1824, 995, 2000, 0
1846, 994, 2000, 0
1866, 20, 2000, 0
1888, 18, 2000, 0
1908, 74, 2000, 0
1930, 995, 2000, 0
1950, 995, 2000, 0
1972, 9, 2000, 0
1992, 12, 2000, 0
2014, 8, 2000, 0
2034, 995, 2000, 0
2056, 995, 2000, 0
2076, 6, 2000, 0
2098, 5, 2000, 0
2118, 36, 2000, 0
2140, 995, 2000, 0
2160, 995, 2000, 0
2182, 4, 2000, 0
2202, 5, 2000, 0
2224, 19, 2000, 0
2244, 994, 2000, 0
2266, 995, 2000, 0
2286, 4, 2000, 0
2308, 5, 2000, 0
2328, 40, 2000, 0
2350, 995, 2000, 0
2370, 995, 2000, 0
2392, 10, 2000, 0
2412, 12, 2000, 0
2434, 47, 2000, 0
2454, 995, 2000, 0
2476, 995, 2000, 0
2496, 15, 2000, 0
2518, 18, 2000, 0
2538, 154, 2000, 0
2560, 995, 2000, 0
2580, 995, 2000, 0
2601, 69, 2000, 0
2622, 40, 2000, 0
2643, 18, 2000, 0
2664, 995, 2000, 0
2685, 995, 2000, 0
2706, 23, 2000, 0
2727, 18, 2000, 0
2748, 28, 2000, 0
2769, 995, 2000, 0
2790, 995, 2000, 0
2811, 10, 2000, 0
2832, 11, 2000, 0
2853, 8, 2000, 0
2874, 995, 2000, 0
2895, 995, 2000, 0
2916, 6, 2000, 0
2937, 6, 2000, 0
2958, 45, 2000, 0
2979, 995, 2000, 0
3000, 995, 2000, 0
3021, 3, 2000, 0
3042, 5, 2000, 0
3063, 26, 2000, 0
3084, 995, 2000, 0
3105, 995, 2000, 0
3127, 4, 2000, 0
3147, 6, 2000, 0
3168, 50, 2000, 0
3189, 995, 2000, 0
3211, 995, 2000, 0
3231, 14, 2000, 0
3253, 15, 2000, 0
3273, 70, 2000, 0
3295, 995, 2000, 0
3315, 995, 2000, 0
3337, 15, 2000, 0
3357, 15, 2000, 0
3379, 111, 2000, 0
3399, 995, 2000, 0
3421, 995, 2000, 0
3441, 69, 2000, 0
3463, 32, 2000, 0
3483, 18, 2000, 0
3505, 995, 2000, 0
3525, 995, 2000, 0
3547, 24, 2000, 0
3567, 18, 2000, 0
3589, 27, 2000, 0
3609, 995, 2000, 0
3631, 995, 2000, 0
3651, 9, 2000, 0
3673, 9, 2000, 0
3693, 9, 2000, 0
3715, 995, 2000, 0
3735, 995, 2000, 0
3757, 7, 2000, 0
3777, 5, 2000, 0
3799, 33, 2000, 0
3819, 995, 2000, 0
3841, 995, 2000, 0
3861, 3, 2000, 0
3883, 6, 2000, 0
3903, 16, 2000, 0
3924, 995, 2000, 0
3945, 995, 2000, 0
3966, 4, 2000, 0
3987, 6, 2000, 0
4008, 58, 2000, 0
4029, 995, 2000, 0
4050, 995, 2000, 0
4071, 12, 2000, 0
4092, 13, 2000, 0
4113, 43, 2000, 0
4134, 995, 2000, 0
4155, 995, 2000, 0
4176, 17, 2000, 0
4197, 14, 2000, 0
4218, 118, 2000, 0
4239, 995, 2000, 0
4260, 995, 2000, 0
4282, 87, 2000, 0
4302, 44, 2000, 0
4324, 20, 2000, 0
4344, 995, 2000, 0
4366, 995, 2000, 0
4386, 20, 2000, 0
4408, 19, 2000, 0
4428, 48, 2000, 0
4450, 995, 2000, 0
4470, 995, 2000, 0
4492, 10, 2000, 0
4512, 10, 2000, 0
4534, 8, 2000, 0
4554, 995, 2000, 0
4576, 995, 2000, 0
4596, 6, 2000, 0
4618, 5, 2000, 0
4638, 37, 2000, 0
4660, 995, 2000, 0
4680, 995, 2000, 0
4702, 3, 2000, 0
4722, 5, 2000, 0
4744, 24, 2000, 0
4764, 995, 2000, 0
4786, 995, 2000, 0
4806, 4, 2000, 0
4828, 5, 2000, 0
4848, 45, 2000, 0
4870, 995, 2000, 0
4890, 995, 2000, 0
4912, 13, 2000, 0
4932, 12, 2000, 0
4954, 52, 2000, 0
4974, 995, 2000, 0
4996, 995, 2000, 0
5016, 15, 2000, 0
5038, 16, 2000, 0
5058, 115, 2000, 0
5080, 995, 2000, 0
5100, 995, 2000, 0
5122, 65, 2000, 0
5142, 35, 2000, 0
5164, 20, 2000, 0
5184, 995, 2000, 0
5206, 995, 2000, 0
5226, 21, 2000, 0
5248, 18, 2000, 0
5268, 34, 2000, 0
5289, 995, 2000, 0
5310, 995, 2000, 0
5331, 15, 2000, 0
5352, 9, 2000, 0
5373, 7, 2000, 0
5394, 995, 2000, 0
5415, 995, 2000, 0
5436, 5, 2000, 0
5457, 0, 2000, 0
5478, 36, 2000, 0
5499, 995, 2000, 0
5520, 995, 2000, 0
5541, 0, 2000, 0
5562, 5, 2000, 0
5583, 26, 2000, 0
5604, 994, 2000, 0
5625, 995, 2000, 0
5646, 4, 2000, 0
5667, 5, 2000, 0
5688, 32, 2000, 0
5709, 995, 2000, 0
5731, 995, 2000, 0
5751, 16, 2000, 0
5773, 12, 2000, 0
5793, 53, 2000, 0
5815, 995, 2000, 0
5835, 995, 2000, 0
5857, 14, 2000, 0
5877, 15, 2000, 0
5899, 116, 2000, 0
5919, 994, 2000, 0
5941, 995, 2000, 0
5961, 91, 2000, 0
5983, 37, 2000, 0
6003, 16, 2000, 0
6025, 995, 2000, 0
6045, 995, 2000, 0
6067, 20, 2000, 0
6087, 18, 2000, 0
6109, 42, 2000, 0
6129, 995, 2000, 0
6151, 995, 2000, 0
6171, 9, 2000, 0
6193, 10, 2000, 0
6213, 7, 2000, 0
6235, 995, 2000, 0
6255, 995, 2000, 0
6277, 9, 2000, 0
6297, 6, 2000, 0
6319, 23, 2000, 0
6339, 995, 2000, 0
6361, 995, 2000, 0
6381, 3, 2000, 0
6403, 5, 2000, 0
6423, 23, 2000, 0
6445, 995, 2000, 0
6465, 994, 2000, 0
6487, 4, 2000, 0
6507, 6, 2000, 0
6529, 33, 2000, 0
6549, 995, 2000, 0
6571, 995, 2000, 0
6591, 15, 2000, 0
6612, 15, 2000, 0
6633, 39, 2000, 0
6654, 995, 2000, 0
6675, 995, 2000, 0
6696, 17, 2000, 0
6717, 16, 2000, 0
6738, 113, 2000, 0
6759, 995, 2000, 0
6780, 995, 2000, 0
6802, 85, 2000, 0
6822, 44, 2000, 0
6844, 17, 2000, 0
6864, 995, 2000, 0
6886, 995, 2000, 0
6906, 22, 2000, 0
6928, 18, 2000, 0
6948, 41, 2000, 0
6970, 995, 2000, 0
6990, 995, 2000, 0
7012, 8, 2000, 0
7032, 10, 2000, 0
7054, 8, 2000, 0
7074, 995, 2000, 0
7096, 995, 2000, 0
7116, 6, 2000, 0
7138, 5, 2000, 0
7158, 26, 2000, 0
7180, 995, 2000, 0
7200, 995, 2000, 0
7222, 3, 2000, 0
7242, 5, 2000, 0
7264, 16, 2000, 0
7284, 995, 2000, 0
7306, 995, 2000, 0
7326, 4, 2000, 0
7348, 5, 2000, 0
7368, 38, 2000, 0
7390, 995, 2000, 0
7410, 995, 2000, 0
7432, 13, 2000, 0
7452, 14, 2000, 0
7474, 56, 2000, 0
7494, 995, 2000, 0
7516, 995, 2000, 0
7536, 18, 2000, 0
7558, 18, 2000, 0
7578, 135, 2000, 0
7600, 995, 2000, 0
7620, 995, 2000, 0
7642, 86, 2000, 0
7662, 36, 2000, 0
7684, 15, 2000, 0
7704, 994, 2000, 0
7726, 995, 2000, 0
7746, 21, 2000, 0
7768, 18, 2000, 0
7788, 24, 2000, 0
7810, 995, 2000, 0
7830, 995, 2000, 0
7852, 8, 2000, 0
7872, 12, 2000, 0
7894, 7, 2000, 0
7914, 995, 2000, 0
7936, 995, 2000, 0
7956, 6, 2000, 0
7977, 6, 2000, 0
7998, 20, 2000, 0
8019, 995, 2000, 0
8040, 995, 2000, 0
8061, 3, 2000, 0
8082, 5, 2000, 0
8103, 14, 2000, 0
8124, 995, 2000, 0
8145, 995, 2000, 0
8166, 5, 2000, 0
8187, 5, 2000, 0
8208, 30, 2000, 0
8229, 995, 2000, 0
8251, 995, 2000, 0
8271, 14, 2000, 0
8293, 13, 2000, 0
8313, 52, 2000, 0
8335, 995, 2000, 0
8355, 994, 2000, 0
8377, 17, 2000, 0
8397, 16, 2000, 0
8419, 99, 2000, 0
8439, 995, 2000, 0
8461, 995, 2000, 0
8481, 76, 2000, 0
8503, 34, 2000, 0
8523, 16, 2000, 0
8545, 995, 2000, 0
8565, 995, 2000, 0
8587, 22, 2000, 0
8607, 18, 2000, 0
8629, 23, 2000, 0
8649, 995, 2000, 0
8671, 995, 2000, 0
8691, 9, 2000, 0
8713, 10, 2000, 0
8733, 7, 2000, 0
8755, 995, 2000, 0
8775, 995, 2000, 0
8797, 6, 2000, 0
8817, 5, 2000, 0
8839, 27, 2000, 0
8859, 995, 2000, 0
8881, 995, 2000, 0
8901, 2, 2000, 0
8923, 5, 2000, 0
8943, 20, 2000, 0
8965, 995, 2000, 0
8985, 995, 2000, 0
9007, 4, 2000, 0
9027, 5, 2000, 0
9049, 36, 2000, 0
9069, 995, 2000, 0
9091, 995, 2000, 0
9111, 16, 2000, 0
9133, 15, 2000, 0
